SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Hoodoo Lake,46.320235,-114.65153,8807,9634,9276,Calibrated radiocarbon years BP,RHAMNACEAE,6,2.18579235,403,HOODOO
Deep Pond,41.739125,-69.992095,-56,-45,-50,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.134952767,0,DEEPPOND
Deep Pond,41.739125,-69.992095,-40,-37,-39,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.168491997,8,DEEPPOND
Deep Pond,41.739125,-69.992095,-32,-28,-30,Calibrated radiocarbon years BP,RHAMNACEAE,3,0.487804878,12,DEEPPOND
Deep Pond,41.739125,-69.992095,-21,-14,-18,Calibrated radiocarbon years BP,RHAMNACEAE,3,0.482703138,16,DEEPPOND
Deep Pond,41.739125,-69.992095,-9,7,-1,Calibrated radiocarbon years BP,RHAMNACEAE,2,0.311041991,20,DEEPPOND
Deep Pond,41.739125,-69.992095,4,22,13,Calibrated radiocarbon years BP,RHAMNACEAE,3,0.464037123,24,DEEPPOND
Deep Pond,41.739125,-69.992095,14,33,23,Calibrated radiocarbon years BP,RHAMNACEAE,4,0.632911392,28,DEEPPOND
Deep Pond,41.739125,-69.992095,24,46,35,Calibrated radiocarbon years BP,RHAMNACEAE,2,0.316205534,32,DEEPPOND
Deep Pond,41.739125,-69.992095,37,67,51,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.152091255,36,DEEPPOND
Deep Pond,41.739125,-69.992095,51,95,73,Calibrated radiocarbon years BP,RHAMNACEAE,7,1.079414032,40,DEEPPOND
Deep Pond,41.739125,-69.992095,68,116,92,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.150037509,44,DEEPPOND
Deep Pond,41.739125,-69.992095,84,153,115,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.153964588,48,DEEPPOND
Deep Pond,41.739125,-69.992095,112,253,172,Calibrated radiocarbon years BP,RHAMNACEAE,2,0.307929176,56,DEEPPOND
Deep Pond,41.739125,-69.992095,255,482,360,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.182315406,80,DEEPPOND
Deep Pond,41.739125,-69.992095,293,517,397,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.184331797,84,DEEPPOND
Deep Pond,41.739125,-69.992095,656,948,786,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.191754554,116,DEEPPOND
Deep Pond,41.739125,-69.992095,749,1070,901,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.188146754,124,DEEPPOND
Deep Pond,41.739125,-69.992095,807,1126,959,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.156739812,128,DEEPPOND
Deep Pond,41.739125,-69.992095,1007,1402,1194,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.16194332,144,DEEPPOND
Deep Pond,41.739125,-69.992095,1105,1531,1309,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.188323917,152,DEEPPOND
Deep Pond,41.739125,-69.992095,1422,1848,1642,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.18115942,176,DEEPPOND
Deep Pond,41.739125,-69.992095,1612,2099,1854,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.176056338,196,DEEPPOND
Deep Pond,41.739125,-69.992095,1805,2334,2065,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.179856115,216,DEEPPOND
Deep Pond,41.739125,-69.992095,1983,2515,2234,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.180018002,232,DEEPPOND
Eagle Pond,41.6982,-70.13606,1,3,2,Calibrated radiocarbon years BP,RHAMNACEAE,2,0.341296928,16,EAGLEPND
Eagle Pond,41.6982,-70.13606,2376,3307,2863,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.193050193,112,EAGLEPND
Eagle Pond,41.6982,-70.13606,2923,3837,3406,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.192307692,128,EAGLEPND
Eagle Pond,41.6982,-70.13606,3102,4127,3623,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.186741363,136,EAGLEPND
Stewart Bog,35.832,-105.722,3547,3914,3727,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.37593985,147,STEWARTB
Stewart Bog,35.832,-105.722,9372,10588,9970,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.315457413,305,STEWARTB
Grass Lake,41.6496,-122.16715,10825,16953,13415,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.092208391,299,GRASSCA
Grass Lake,41.6496,-122.16715,14314,18867,16060,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.099453008,388,GRASSCA
Grass Lake,41.6496,-122.16715,20289,23288,21762,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.086169754,591,GRASSCA
Grass Lake,41.6496,-122.16715,22362,23992,23251,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.093720712,607,GRASSCA
Grass Lake,41.6496,-122.16715,27229,30854,29347,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.097040272,650,GRASSCA
Grass Lake,41.6496,-122.16715,27542,31105,29644,Calibrated radiocarbon years BP,RHAMNACEAE,2,0.139275766,655,GRASSCA
Grass Lake,41.6496,-122.16715,28816,32254,31279,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.18639329,722,GRASSCA
Grass Lake,41.6496,-122.16715,32386,33948,33299,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.076952674,860,GRASSCA
Grass Lake,41.6496,-122.16715,32802,34041,33461,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.119331742,870,GRASSCA
Grass Lake,41.6496,-122.16715,33188,34463,33801,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.097560976,884,GRASSCA
Grass Lake,41.6496,-122.16715,33212,34560,33846,Calibrated radiocarbon years BP,RHAMNACEAE,2,0.190114068,885,GRASSCA
Grass Lake,41.6496,-122.16715,33355,36028,34360,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.078678206,897,GRASSCA
Grass Lake,41.6496,-122.16715,33710,37164,35058,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.067544748,914,GRASSCA
Grass Lake,41.6496,-122.16715,33730,37251,35098,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.089405454,915,GRASSCA
Grass Lake,41.6496,-122.16715,33754,37395,35181,Calibrated radiocarbon years BP,RHAMNACEAE,1,0.075757576,917,GRASSCA
